"CT.Geo_GEOID","CT.Geo_NAME","CT.DENSITY","CT.AVGINCOME","CT.AVGINCOMESE","CT.SIZE","CT.SIZESE","CT.ROOMS","CT.ROOMSSE","CT.DEGREE","CT.DEGREESE","CT.OWN","CT.OWNSE","CT.VEHICLES","CT.VEHICLESSE"
"14000US06075012901","Census Tract 129.01, San Francisco County, California",39382.86,189314.6,19631.5151502,1.70367979341511,0.0930774278549074,3.83412042502952,0.106726656924746,0.837314396384764,0.0302170084371328,0.242091672046482,0.0337710983661694,0.910264686894771,0.0808576672251238
"14000US06075012902","Census Tract 129.02, San Francisco County, California",26653.19,140557.6,13063.6363636,1.70474777448071,0.126878075074862,3.94429590017825,0.111393677373154,0.833333333333333,0.0462585736003269,0.264589515331355,0.0531117378326869,1.06478733926805,0.109981068262404
"14000US06075013000","Census Tract 130, San Francisco County, California",35068.19,200201,20228.7272702,1.8213058419244,0.0830608535225091,3.95386904761905,0.096917230281459,0.862542955326461,0.0250932098582421,0.199694539900725,0.0366477308671077,0.993127147766323,0.0846672466595063
"14000US06075013101","Census Tract 131.01, San Francisco County, California",56030.34,173666.8,21350.7878776,1.47567567567568,0.0891411915874852,3.51224177505738,0.0924352175458021,0.821205821205821,0.0335601506736178,0.146777546777547,0.0339483011025343,0.772557172557173,0.0768821089142001
"14000US06075013102","Census Tract 131.02, San Francisco County, California",33563.7,217166.2,31034.9090944,1.86959287531807,0.112300277553293,4.23755008586148,0.12395416926315,0.845419847328244,0.0420255827258082,0.25763358778626,0.0344405895052912,1.22455470737913,0.0927277282692869
"14000US06075013200","Census Tract 132, San Francisco County, California",19159.13,261628.4,29030.5454532,1.75346136668155,0.106369395803142,5.01366742596811,0.094768959951881,0.905314872711032,0.0401313616889087,0.362215274676195,0.0341833834459639,1.20768200089326,0.0923289680350233
"14000US06075013300","Census Tract 133, San Francisco County, California",20610.84,250022.2,23638.6666676,2.15416028586013,0.0939111180864788,5.90147548786292,0.113241889859684,0.844818785094436,0.0301504150682129,0.483920367534456,0.03730010162467,1.31291475242471,0.0791006971285391
"14000US06075013400","Census Tract 134, San Francisco County, California",29477.8,210400.6,22849.5757566,1.91867469879518,0.121567988607986,5.04564125969877,0.108699753850867,0.846887550200803,0.0414370952472656,0.388052208835341,0.0522001216694242,1.2535140562249,0.10736213568053
"14000US06075013500","Census Tract 135, San Francisco County, California",28819.98,185845.4,19268.2424242,1.57564344005022,0.0934780469379788,3.59671436142024,0.0970506251122037,0.814814814814815,0.0371470150697744,0.236660389202762,0.0370609789266684,0.77715003138732,0.0810190377933981
"14000US06075015100","Census Tract 151, San Francisco County, California",36030.87,113026.8,8583.1515156,1.45880861850444,0.099728088407412,3.20552947313511,0.0969885982950267,0.766159695817491,0.0412859713456008,0.272496831432193,0.0408711251629171,0.643852978453739,0.0900227147274121
"14000US06075015200","Census Tract 152, San Francisco County, California",40678.01,121267.2,11352.727273,1.73272273105745,0.104135591184523,3.25278953443632,0.101802454968717,0.691090757701915,0.0285849724450061,0.19067443796836,0.0315210083271973,0.665278934221482,0.0863773576818392
"14000US06075015300","Census Tract 153, San Francisco County, California",24490.41,153362.8,15052.969697,1.97689075630252,0.10747359088028,4.34678194044188,0.147558988335883,0.774159663865546,0.0340678488104922,0.320378151260504,0.0389635951094672,1.01260504201681,0.0807060207562777
"14000US06075015400","Census Tract 154, San Francisco County, California",21145.01,157707.6,16669.6969702,1.99249402934152,0.0983656983527122,4.60742371815036,0.115136052096248,0.793244626407369,0.0306578912806546,0.307062436028659,0.0329541490605013,1.10474240873422,0.0892175475209734
"14000US06075015500","Census Tract 155, San Francisco County, California",30984.68,113161.2,22888.2424246,1.50419815281276,0.0959349246707575,2.84573002754821,0.0932017765407473,0.440386230058774,0.022347576407515,0.159109991603694,0.0395963501841162,0.489084802686818,0.0840861787215663
"14000US06075015600","Census Tract 156, San Francisco County, California",28556.83,126368.2,14723.636364,2.10795847750865,0.112432304788347,4.30710659898477,0.101241546831307,0.66643598615917,0.028657919554458,0.237370242214533,0.0407753733909856,1.17785467128028,0.0921842630257385
"14000US06075015700","Census Tract 157, San Francisco County, California",29031.52,138012,13588.1212126,2.13989825581395,0.0905933432539253,4.4789029535865,0.091159248578574,0.809593023255814,0.0206415442463732,0.336845930232558,0.0339621443743882,1.17296511627907,0.0803583854329579
"14000US06075015801","Census Tract 158.01, San Francisco County, California",31119.86,105048,12742.303031,2.08380520951302,0.0998279725372903,4.05949781659389,0.108973544773445,0.515288788221971,0.0177081653382015,0.30237825594564,0.0381255902038959,0.784258210645527,0.0784684935372747
"14000US06075015802","Census Tract 158.02, San Francisco County, California",53178.83,172693.8,22946.6666664,2.05180037902716,0.0999253645894253,3.60083283759667,0.0913977215672714,0.7150979153506,0.0245178630701856,0.169298799747315,0.0287026542305618,0.817435249526216,0.0791904441993331
"14000US06075015900","Census Tract 159, San Francisco County, California",38860.17,84959.4,8760.727273,1.9619093539055,0.12692470392018,3.295014421096,0.098131632054476,0.679363548698168,0.0368878122480601,0.228061716489875,0.0274045842687525,0.755062680810029,0.0938780056437083
"14000US06075016000","Census Tract 160, San Francisco County, California",45944.64,100845,11578.303032,1.52240499149178,0.104222584844538,2.86386898669396,0.0966013025545669,0.668179239931934,0.0346725974223567,0.26091888825865,0.0371678635379343,0.648893930799773,0.0790893449530795
"14000US06075016100","Census Tract 161, San Francisco County, California",39049.81,62446,10136.1212118,1.94057142857143,0.111991609905623,3.54097784030953,0.115026689911161,0.40952380952381,0.0213178111532271,0.0834285714285714,0.023066562752437,0.596190476190476,0.0835586911598378
"14000US06075016200","Census Tract 162, San Francisco County, California",30711.96,127820.4,10759.8787868,1.659140969163,0.0960819463134348,3.06960081883316,0.0987344468524556,0.72852422907489,0.0326113929241,0.132709251101322,0.0229527530632165,0.647026431718062,0.0727354505292813
"14000US06075016300","Census Tract 163, San Francisco County, California",49204.79,177223.6,23611.7575752,2.09328726554788,0.122134221612799,4.4875,0.158948617681705,0.61599210266535,0.0311840423309957,0.203356367226061,0.0299711609851187,0.818854886475814,0.0959823131950481
"14000US06075016400","Census Tract 164, San Francisco County, California",32804.6,153085.6,14784.4848488,1.89465153970827,0.101592685047007,3.82635658914729,0.120872189266761,0.721231766612642,0.028955074443796,0.227444624527283,0.0323727535105213,0.808752025931929,0.0838724961119161
"14000US06075016500","Census Tract 165, San Francisco County, California",40269.86,149110.4,14507.1515152,2.19921363040629,0.120288607641041,4.46432841769629,0.108290377065228,0.768020969855832,0.0328704199727755,0.261249453910004,0.0406720090916094,0.957623416339013,0.0913845592270086
"14000US06075016600","Census Tract 166, San Francisco County, California",43676.16,144497.8,11699.1515146,2.19562575941677,0.135462023937595,4.53490054249548,0.099308692332349,0.741595787768327,0.0394699915083631,0.185095180234913,0.036115554252559,0.871202916160389,0.0899509874476225
"14000US06075016700","Census Tract 167, San Francisco County, California",26581.14,203736.8,20919.151514,1.95725062866723,0.0931218599400543,4.67708745548081,0.0971331393774529,0.832355406538139,0.0255384107128567,0.301341156747695,0.0378979326728959,0.935037720033529,0.083605792077086
"14000US06075016801","Census Tract 168.01, San Francisco County, California",39092.95,141909.8,15491.393941,1.92810842663524,0.0980317522751652,3.79967776584318,0.103922756509877,0.694166175604007,0.0282320232812376,0.173246906305245,0.0260715969698379,0.776075427224514,0.0800594708387671
"14000US06075016802","Census Tract 168.02, San Francisco County, California",40725.73,117338.8,11266.3030294,1.67922497308934,0.100426462888068,3.25454545454545,0.102360793531249,0.6254036598493,0.0300609029137125,0.186759956942949,0.0338414119147449,0.633476856835307,0.0868813397906468
"14000US06075016900","Census Tract 169, San Francisco County, California",27582.1,149945,13116.1212122,1.8793324775353,0.102142498409282,3.98769574944072,0.0859446247234135,0.722721437740693,0.0308663057311984,0.311296534017972,0.0340763463162357,0.857509627727856,0.083129298467883
"14000US06075017000","Census Tract 170, San Francisco County, California",22688.03,204587.6,21843.7575754,1.80370036101083,0.0975311039153394,4.49536647009267,0.116099874560344,0.832581227436823,0.0322426159055351,0.567689530685921,0.0471810693672636,1.18231046931408,0.0887933512862931
"14000US06075017101","Census Tract 171.01, San Francisco County, California",30934.53,204941.8,20016.8484858,2.0495337995338,0.109648808516154,4.80324543610548,0.0824320908074516,0.84965034965035,0.0370029315885257,0.424242424242424,0.0432942709043446,1.03554778554779,0.0770671289140028
"14000US06075017102","Census Tract 171.02, San Francisco County, California",32663.14,186662,17456.6060608,2.12685240071132,0.103227041003523,4.91513513513514,0.0956145362758584,0.809128630705394,0.0304956894881888,0.363366923532899,0.0368590361342395,1.04327208061648,0.0839495947735165
"14000US06075017601","Census Tract 176.01, San Francisco County, California",34598.5,91203,13589.9393942,1.66944039941752,0.102182868395241,2.1416287303996,0.0823618568106939,0.42063657166632,0.0239633153025346,0.0480549199084668,0.0180392464382192,0.463490742666944,0.0718787041839171
"14000US06075017700","Census Tract 177, San Francisco County, California",5223.779,129614,12388.6060602,2.22757697456493,0.119837955892396,3.76383763837638,0.12214658474147,0.617135207496653,0.0261544314345315,0.143239625167336,0.0296127699255714,0.898259705488621,0.0954483692495485
"14000US06075017801","Census Tract 178.01, San Francisco County, California",42010.53,85527.8,12292.00000098,1.45937898766482,0.0858316908934058,2.06702619414484,0.0815526782655006,0.42194810718843,0.0204531417535202,0.164185452998724,0.0284214393404885,0.320714589536368,0.0598783125109573
"14000US06075017802","Census Tract 178.02, San Francisco County, California",25933.69,126201.8,16872.9696976,1.88046272493573,0.125992954378691,3.09700948212983,0.119208270825472,0.546272493573265,0.0334531147936552,0.263067694944302,0.0391816952734674,0.50942587832048,0.085755125805877
"14000US06075017902","Census Tract 179.02, San Francisco County, California",2978.439,73578.2,9563.1515154,2.98293515358362,0.255652134914767,5.94836956521739,0.343999672586148,0.428327645051195,0.0422973207484275,0,NA,1.24402730375427,0.157957504418553
"14000US06075018000","Census Tract 180, San Francisco County, California",8214.77,177546.2,16240.6060608,1.69391159299416,0.140100903609199,2.99010600706714,0.155846749325263,0.84070058381985,0.0589426432578362,0.454545454545455,0.0689375360512583,0.803169307756464,0.103935811671834
"14000US06075020100","Census Tract 201, San Francisco County, California",34347.15,80420.4,8644.121211,1.74919302775985,0.0943768517287332,2.709630911188,0.0966353997151178,0.432537120723047,0.0194314878130015,0.188831504196256,0.0286793685220061,0.475790832795352,0.0660856151776936
