"","CT.DENSITY","CT.AVGINCOME","CT.AVGINCOMESE","CT.SIZE","CT.SIZESE","CT.ROOMS","CT.ROOMSSE","CT.DEGREE","CT.DEGREESE","CT.OWN","CT.OWNSE","CT.VEHICLES","CT.VEHICLESSE"
"1",13232.09,99091.8918918919,3600.39038490935,0.174447174447174,0.0263008407180641,3.18454190186713,0.0883798840188838,0.596068796068796,0.0263765632120383,0.0992628992628993,0.019691306286086,0.635380835380835,0.0783521886302989
"2",21917.63,135164.337060703,6968.24566711489,0.669728434504792,0.0642477758991063,4.2238219895288,0.13309803271423,0.79832268370607,0.0462893533703607,0.363817891373802,0.0487698201305379,0.991613418530351,0.101896192851896
"3",42257.97,124997.527200791,6069.47798720009,0.426310583580613,0.0587749314189776,4.32072299285414,0.124102856082474,0.656280909990109,0.0369594330713593,0.263105835806133,0.0496298259435556,0.962413452027695,0.097924841095214
"4",35832.98,132752.166735452,7637.16363450524,0.649607924061081,0.0612182270312557,4.03850156087409,0.125998361731477,0.782913743293438,0.0512556104714763,0.362360709863805,0.0500694223812594,0.883615352868345,0.0985844829276106
"5",10194.54,123030.754597337,6950.48939374714,0.316423589093215,0.0392931481398134,3.09362348178138,0.0973134197914987,0.771084337349398,0.0480731851429141,0.187064045656309,0.0306997101543537,0.629676601141408,0.0822058522505575
"6",48487.4,75504.9180327869,3425.79028770534,0.201639344262295,0.0298156743621943,3.05246053853296,0.0870760719571648,0.443169398907104,0.0241862775851772,0.121311475409836,0.0283584517972477,0.383060109289617,0.0650886446460363
"7",77799.33,53371.8956953642,2128.77067625506,0.272764900662252,0.0294951425915759,2.85257806826434,0.0851982055561895,0.219784768211921,0.0141446344494329,0.100993377483444,0.0268937914715434,0.398592715231788,0.0774305123144346
"8",56445.55,117761.876717707,4623.55228657545,0.480957989791912,0.0424298334166441,4.14498006524103,0.124901102394982,0.706713780918728,0.0316888802799158,0.238319591676482,0.0339155206294101,0.797016097369454,0.0818990675716253
"9",46861.05,135075.03742515,4350.53876739437,0.32559880239521,0.0403576611662046,3.97779319916725,0.112906969576315,0.781437125748503,0.0283037608123576,0.20247005988024,0.0346421928198797,0.767215568862275,0.0856190021338688
"10",53853.51,140894.005557761,6644.1048262597,0.317983326716951,0.0399999853194731,3.59456635318704,0.0924110702727074,0.704247717348154,0.0368625813575094,0.182215164747916,0.0354619656006978,0.603811036125447,0.0944904265805334
"11",50865.41,107006.196999348,3363.17881907698,0.198303979125897,0.0295927810275584,2.86765578635015,0.0775762867483524,0.65003261578604,0.0247095967149299,0.106979778212655,0.0276812939389486,0.44487932159165,0.0760435480951938
"12",49313.92,125929.6875,5326.57137828987,0.544791666666667,0.0466299692988749,3.76703577512777,0.0879163183539969,0.763020833333333,0.0359448532604968,0.315104166666667,0.0395602976201749,0.784375,0.0762167297503638
"13",73600.35,67623.687664042,2985.05898913689,0.198162729658793,0.0271029054687546,2.99940334128878,0.120245542801222,0.325459317585302,0.0192568000681632,0.113517060367454,0.0228267264870248,0.290682414698163,0.0725301936833989
"14",7937.033,74452.0078354554,4552.01781296974,0.109696376101861,0.0237338686497241,2.05851851851852,0.106066463969895,0.528893241919687,0.0403219094181683,0.0577864838393732,0.0193208268541502,0.363369245837414,0.0961033647921407
"15",71338.69,49813.4642356241,2286.47802402301,0.00841514726507714,0.0261330364810284,2.3639846743295,0.107477853244663,0.305750350631136,0.0206154806281255,0.00841514726507714,0.00765987902635611,0.211781206171108,0.0698761154906928
"16",108640.3,94258.0858085809,3431.33745816972,0.483168316831683,0.0452774121393121,2.85945633314054,0.0883486120250962,0.685808580858086,0.0297000915049011,0.308910891089109,0.0373373051063291,0.533993399339934,0.0747339811028656
"17",78629.55,98726.549175668,3435.62336353613,0.124502558271745,0.0192087641001854,2.59727822580645,0.0805901610906801,0.689596361569073,0.0275722123990339,0.0625355315520182,0.0159979308468444,0.36498010233087,0.0623002932012423
"18",81878.75,61270.3853955375,2817.02921449851,0.0340770791075051,0.0164594776642238,2.02625044341965,0.0969291196630557,0.438133874239351,0.0250041551548729,0.031237322515213,0.0150664571654516,0.307505070993915,0.0702032005383216
"19",85260.36,83822.814399252,3752.53366200988,0.0888265544647031,0.019936568674115,2.55449413808076,0.109559914292671,0.681626928471248,0.0347832061236823,0.0663861617578308,0.0186552380028483,0.258064516129032,0.0791450300829775
"20",132529.9,68894.5625653538,3143.57774755121,0.0585569884977344,0.0149864268546959,2.1277490297542,0.0941373493538454,0.467410247472987,0.0249500371304248,0.0467061693970024,0.0134779624794349,0.243987452073893,0.0775130558683743
"21",96108.48,67091.3520097442,2104.88499892568,0.048721071863581,0.0181052396737148,2.21071012805588,0.0847686731813144,0.351400730816078,0.0187419731479843,0.0377588306942753,0.0140757011851247,0.200365408038977,0.0598840363143259
"22",59699.55,29889.0589135425,1607.72105546041,0,NA,1.63365155131265,0.0731708776358305,0.214231063504208,0.0207262172055549,0,NA,0.236419280795715,0.0789319841653392
"23",70083.54,61260.0210970464,2114.8453784567,0.00474683544303797,0.0105497960167103,1.81612760301285,0.0597106116148068,0.595464135021097,0.0228905408730934,0.00474683544303797,0.00479758280867166,0.171940928270042,0.0510982151017646
"24",140413.4,38857.7981651376,1823.51858189175,0,NA,1.69351230425056,0.0706087907994151,0.295412844036697,0.0214840137656997,0,NA,0.284036697247706,0.0784697923173314
"25",28856.52,84674.3527508091,3466.85714237938,0.0918284789644013,0.0216655697975496,2.16922500935979,0.10031045570544,0.573220064724919,0.0273662198045682,0.0606796116504854,0.018554841776913,0.288834951456311,0.0661162831990192
"26",67965.1,35318.3257918552,1646.54199790109,0.0393665158371041,0.0180949492885038,1.73003802281369,0.0813647126470816,0.299095022624434,0.0227870503534967,0.0307692307692308,0.0151510149329266,0.246153846153846,0.0813112393645921
"27",156680.8,26607.7471059662,1012.35660927075,0.0031166518254675,0.00890550901213218,1.87851275399914,0.0972714055122736,0.144701691896705,0.015867887250376,0.0031166518254675,0.00404933640095232,0.166518254674978,0.0602379718075928
"28",39331.68,139347.673677502,5167.30466209254,0.398980242192479,0.036616561102201,3.79821428571429,0.0957876125895807,0.833014659018483,0.0348865425595722,0.180369662205226,0.0301089617615871,0.87189292543021,0.0818522618453585
"29",11583.8,142495.006242197,5390.79961673642,0.448189762796504,0.0380554424955198,4.03687396807925,0.0925135552891558,0.806491885143571,0.0342384005747574,0.16167290886392,0.0271791903831694,1.08676654182272,0.0865280187600379
"30",21678.7,141127.385496183,6161.87694132191,0.550572519083969,0.0622861633133159,4.34722222222222,0.109554045815459,0.829675572519084,0.0421845089290028,0.288167938931298,0.0527036095426128,1.12213740458015,0.104152532172443
"31",24649.16,151971.49592799,5527.02579136185,0.750107158165452,0.0530169596762674,4.76527831841183,0.136248190671045,0.798114016288041,0.0332234310428318,0.334333476210887,0.0405717582454792,1.15602228889841,0.0876694535784411
"32",39382.86,150590.380890897,4831.43034024826,0.507424144609425,0.0395970821004332,3.83412042502952,0.106726656924746,0.837314396384764,0.0302170084371328,0.242091672046482,0.0337710983661694,0.910264686894771,0.0808576672251238
"33",26653.19,130154.055390702,6280.85091915846,0.502967359050445,0.0637772852746003,3.94429590017825,0.111393677373154,0.833333333333333,0.0462585736003269,0.264589515331355,0.0531117378326869,1.06478733926805,0.109981068262404
"34",35068.19,154104.047346315,3708.75326650454,0.515463917525773,0.0398795575524279,3.95386904761905,0.096917230281459,0.862542955326461,0.0250932098582421,0.199694539900725,0.0366477308671077,0.993127147766323,0.0846672466595063
"35",56030.34,143525.77962578,5280.60576505214,0.228274428274428,0.0337734494767504,3.51224177505738,0.0924352175458021,0.821205821205821,0.0335601506736178,0.146777546777547,0.0339483011025343,0.772557172557173,0.0768821089142001
"36",33563.7,152740.458015267,6948.63676774645,0.566793893129771,0.0453280635898668,4.23755008586148,0.12395416926315,0.845419847328244,0.0420255827258082,0.25763358778626,0.0344405895052912,1.22455470737913,0.0927277282692869
"37",19159.13,159375.837427423,6471.06408880609,0.816882536846807,0.0566215408287745,5.01366742596811,0.094768959951881,0.905314872711032,0.0401313616889087,0.362215274676195,0.0341833834459639,1.20768200089326,0.0923289680350233
"38",20610.84,153546.96273609,4845.32621811153,1.24859622256253,0.0593251463064165,5.90147548786292,0.113241889859684,0.844818785094436,0.0301504150682129,0.483920367534456,0.03730010162467,1.31291475242471,0.0791006971285391
"39",29477.8,153161.897590361,6430.67478108683,0.845883534136546,0.0675150332150625,5.04564125969877,0.108699753850867,0.846887550200803,0.0414370952472656,0.388052208835341,0.0522001216694242,1.2535140562249,0.10736213568053
"40",28819.98,139960.138104206,5750.80177123295,0.522912743251726,0.0429732310576164,3.59671436142024,0.0970506251122037,0.814814814814815,0.0371470150697744,0.236660389202762,0.0370609789266684,0.77715003138732,0.0810190377933981
"41",36030.87,112253.802281369,5302.9218739238,0.380861850443599,0.0468131665077177,3.20552947313511,0.0969885982950267,0.766159695817491,0.0412859713456008,0.272496831432193,0.0408711251629171,0.643852978453739,0.0900227147274121
"42",40678.01,114665.278934221,4079.37938905567,0.413821815154038,0.041051107120035,3.25278953443632,0.101802454968717,0.691090757701915,0.0285849724450061,0.19067443796836,0.0315210083271973,0.665278934221482,0.0863773576818392
"43",24490.41,137827.731092437,5352.36287103514,0.691176470588235,0.0485694876527901,4.34678194044188,0.147558988335883,0.774159663865546,0.0340678488104922,0.320378151260504,0.0389635951094672,1.01260504201681,0.0807060207562777
"44",21145.01,128291.368133743,4403.57869640097,0.776867963152508,0.0474102372371932,4.60742371815036,0.115136052096248,0.793244626407369,0.0306578912806546,0.307062436028659,0.0329541490605013,1.10474240873422,0.0892175475209734
"45",30984.68,90897.9848866499,3260.97648380443,0.25776658270361,0.0397494562080565,2.84573002754821,0.0932017765407473,0.440386230058774,0.022347576407515,0.159109991603694,0.0395963501841162,0.489084802686818,0.0840861787215663
"46",28556.83,105887.543252595,3863.77949703462,0.551557093425606,0.0459557898620899,4.30710659898477,0.101241546831307,0.66643598615917,0.028657919554458,0.237370242214533,0.0407753733909856,1.17785467128028,0.0921842630257385
"47",29031.52,129867.914244186,2659.82118365472,0.726744186046512,0.0513782062028076,4.4789029535865,0.091159248578574,0.809593023255814,0.0206415442463732,0.336845930232558,0.0339621443743882,1.17296511627907,0.0803583854329579
"48",31119.86,92556.6251415629,2255.23195380301,0.653454133635334,0.0431831257643911,4.05949781659389,0.108973544773445,0.515288788221971,0.0177081653382015,0.30237825594564,0.0381255902038959,0.784258210645527,0.0784684935372747
"49",53178.83,124773.847125711,3391.69706501858,0.390397978521794,0.0350439570628316,3.60083283759667,0.0913977215672714,0.7150979153506,0.0245178630701856,0.169298799747315,0.0287026542305618,0.817435249526216,0.0791904441993331
"50",38860.17,84936.5959498554,4070.4835449404,0.508678881388621,0.0452603050965391,3.295014421096,0.098131632054476,0.679363548698168,0.0368878122480601,0.228061716489875,0.0274045842687525,0.755062680810029,0.0938780056437083
"51",45944.64,92156.267725468,3991.71169512782,0.391378332387975,0.0419082962724448,2.86386898669396,0.0966013025545669,0.668179239931934,0.0346725974223567,0.26091888825865,0.0371678635379343,0.648893930799773,0.0790893449530795
"52",39049.81,54349.9047619048,2020.27929023866,0.170666666666667,0.0286384603826042,3.54097784030953,0.115026689911161,0.40952380952381,0.0213178111532271,0.0834285714285714,0.023066562752437,0.596190476190476,0.0835586911598378
"53",30711.96,116068.832599119,4532.12301972815,0.240088105726872,0.0304230277149114,3.06960081883316,0.0987344468524556,0.72852422907489,0.0326113929241,0.132709251101322,0.0229527530632165,0.647026431718062,0.0727354505292813
"54",49204.79,134721.125370188,5682.39512958726,0.462981243830207,0.0402559557397613,4.4875,0.158948617681705,0.61599210266535,0.0311840423309957,0.203356367226061,0.0299711609851187,0.818854886475814,0.0959823131950481
"55",32804.6,135189.086980011,4603.46251770533,0.504051863857374,0.0414329659609601,3.82635658914729,0.120872189266761,0.721231766612642,0.028955074443796,0.227444624527283,0.0323727535105213,0.808752025931929,0.0838724961119161
"56",40269.86,134623.634775011,5097.1523297034,0.622105723023154,0.0514440269171956,4.46432841769629,0.108290377065228,0.768020969855832,0.0328704199727755,0.261249453910004,0.0406720090916094,0.957623416339013,0.0913845592270086
"57",43676.16,135051.032806804,6199.18335973035,0.454434993924666,0.0423690141446858,4.53490054249548,0.099308692332349,0.741595787768327,0.0394699915083631,0.185095180234913,0.036115554252559,0.871202916160389,0.0899509874476225
"58",26581.14,160182.732606873,4150.12795073156,0.655909471919531,0.0473216943829453,4.67708745548081,0.0971331393774529,0.832355406538139,0.0255384107128567,0.301341156747695,0.0378979326728959,0.935037720033529,0.083605792077086
"59",39092.95,115713.90689452,4049.91442196423,0.356511490866235,0.0324024806049636,3.79967776584318,0.103922756509877,0.694166175604007,0.0282320232812376,0.173246906305245,0.0260715969698379,0.776075427224514,0.0800594708387671
"60",40725.73,107667.384284177,4460.24001266304,0.36275565123789,0.0367053254724419,3.25454545454545,0.102360793531249,0.6254036598493,0.0300609029137125,0.186759956942949,0.0338414119147449,0.633476856835307,0.0868813397906468
"61",27582.1,127918.164313222,4926.24509609671,0.695763799743261,0.0475383952567622,3.98769574944072,0.0859446247234135,0.722721437740693,0.0308663057311984,0.311296534017972,0.0340763463162357,0.857509627727856,0.083129298467883
"62",22688.03,158498.871841155,5288.49752961794,1.05054151624549,0.0654886184436483,4.49536647009267,0.116099874560344,0.832581227436823,0.0322426159055351,0.567689530685921,0.0471810693672636,1.18231046931408,0.0887933512862931
"63",30934.53,151763.111888112,6003.20284420872,1.01165501165501,0.0630962740608725,4.80324543610548,0.0824320908074516,0.84965034965035,0.0370029315885257,0.424242424242424,0.0432942709043446,1.03554778554779,0.0770671289140028
"64",32663.14,145794.605809129,4818.70407811852,0.895672791938352,0.0546089768929991,4.91513513513514,0.0956145362758584,0.809128630705394,0.0304956894881888,0.363366923532899,0.0368590361342395,1.04327208061648,0.0839495947735165
"65",34598.5,75856.771375078,3490.83364007159,0.0871645516954441,0.0176042245082709,2.1416287303996,0.0823618568106939,0.42063657166632,0.0239633153025346,0.0480549199084668,0.0180392464382192,0.463490742666944,0.0718787041839171
"66",5223.779,120469.879518072,4105.09507956316,0.239625167336011,0.0359399086136224,3.76383763837638,0.12214658474147,0.617135207496653,0.0261544314345315,0.143239625167336,0.0296127699255714,0.898259705488621,0.0954483692495485
"67",42010.53,69901.9566142067,2432.68864265975,0.279880901743939,0.0336555853792141,2.06702619414484,0.0815526782655006,0.42194810718843,0.0204531417535202,0.164185452998724,0.0284214393404885,0.320714589536368,0.0598783125109573
"68",25933.69,102708.011996572,5173.93844210809,0.488003427592117,0.0449454239800895,3.09700948212983,0.119208270825472,0.546272493573265,0.0334531147936552,0.263067694944302,0.0391816952734674,0.50942587832048,0.085755125805877
"69",2978.439,74175.7679180887,5600.19759972304,0,NA,5.94836956521739,0.343999672586148,0.428327645051195,0.0422973207484275,0,NA,1.24402730375427,0.157957504418553
"70",8214.77,152825.271059216,9269.86252621323,0.829024186822352,0.0821105305949974,2.99010600706714,0.155846749325263,0.84070058381985,0.0589426432578362,0.454545454545455,0.0689375360512583,0.803169307756464,0.103935811671834
"71",34347.15,77069.7224015494,2578.18779168666,0.291801162040026,0.0346429152310886,2.709630911188,0.0966353997151178,0.432537120723047,0.0194314878130015,0.188831504196256,0.0286793685220061,0.475790832795352,0.0660856151776936
"72",46595.63,95560.398505604,2686.61069934439,0.286114570361146,0.0343027496019342,3.3435136707388,0.0888973475733591,0.584993773349938,0.0211164366384687,0.172166874221669,0.033559698551917,0.618306351183064,0.0734657829060844
"73",30900.02,128409.672040022,4239.44206748397,0.441912173429683,0.0390695537775942,3.95319812792512,0.0882081019491396,0.791550861589772,0.0286744560714141,0.255697609783213,0.0334248115676298,0.684269038354641,0.0743016996815294
"74",26041.33,160954.100367197,6089.28386900628,1.08996328029376,0.0655761183147497,4.957343412527,0.102360130082859,0.780905752753978,0.0341352257369147,0.559363525091799,0.0482809259165552,1.31517747858017,0.0867521699916443
"75",20338.56,125256.573705179,5020.54599479652,0.52390438247012,0.0498261904156211,4.04346238130022,0.0970560371774436,0.693227091633466,0.032927772074361,0.262151394422311,0.0391056341759283,1.34103585657371,0.0992969871933855
"76",27805.99,145522.662889518,3685.22496068073,0.864730878186969,0.0555156860265694,4.63063063063063,0.0984215738201298,0.781869688385269,0.0235807804183731,0.375354107648725,0.0456398607612396,1.10623229461756,0.0897194622943788
"77",22645.08,148067.311200292,4747.16374844523,0.808464064210142,0.0539621041686309,4.38896457765668,0.0820947015551865,0.729295877417001,0.02823809160326,0.412987960598322,0.0467974092418927,0.912075884713608,0.0819601010560589
"78",37294.88,153623.878267655,6466.15598183723,0.499024580569645,0.0412149786999646,3.93453411846207,0.103299850099058,0.766289504486929,0.0369119194149196,0.248927038626609,0.0329250154553226,0.787358564182599,0.0891213821185885
"79",47182.8,106366.678596994,3622.38748506917,0.31782390837509,0.0323711410720725,3.53184044786564,0.136662632047693,0.565139584824624,0.02303025701526,0.16034359341446,0.0297883087253484,0.622763063707946,0.0799056563982319
"80",39863.93,103012.540021345,3231.53079975366,0.334578441835646,0.0315535533098719,3.49722642460918,0.102004398855779,0.520811099252935,0.020034123794246,0.161686232657417,0.029226516902334,0.708644610458911,0.0794595703762852
"81",40083.45,137893.974778141,5542.84868903615,0.502568893040635,0.0466607438694099,4.22164276401565,0.110316006091773,0.788416627744045,0.0354520444835901,0.216254086875292,0.0394671888859616,1.05091078935077,0.0998320787357458
"82",25917.15,161294.300518135,5368.87921356849,1.02279792746114,0.0555712155935891,5.10618216139689,0.104132038293071,0.776683937823834,0.0287512919195527,0.457512953367876,0.0343360119165027,1.16424870466321,0.0783884309660579
"83",23151.58,159071.576049553,5706.12756937527,1.1920165175499,0.0709834704626239,5.41597444089457,0.100784596747252,0.850653819683414,0.0351563044872609,0.565037852718513,0.046000057762543,1.37233310392292,0.0912440282951066
"84",21495.74,162560.430463576,6443.04335146277,1.25993377483444,0.0821943098610265,5.17065637065637,0.110425624923777,0.860927152317881,0.039645496458904,0.542218543046358,0.0545796419681223,1.36341059602649,0.1049096972786
"85",27870.12,153573.632130384,4550.81140889415,1.10302677532014,0.0584874875154002,5.03318824809576,0.0858032022266737,0.810244470314319,0.0276936979134053,0.50291036088475,0.0418975478447286,1.20314318975553,0.0803667331151159
"86",27001.58,140933.067729084,4832.18534858723,0.939840637450199,0.0679819577340739,4.54011090573013,0.121370658961434,0.768924302788845,0.0318417107093313,0.416334661354582,0.0550054327198083,1.09083665338645,0.0990134467627294
"87",18936,141308.816705336,3735.6475494291,1.21809744779582,0.0756957572409222,5.23111309789897,0.100704205801291,0.783758700696056,0.0249290506575432,0.665893271461717,0.0423601376283596,1.35359628770302,0.0838355268189951
"88",8916.502,133006.539509537,3426.47513303526,1.59128065395095,0.0716671459110084,5.47985347985348,0.128088415209979,0.671389645776567,0.0207550621146705,0.709536784741144,0.0409650821726932,1.38528610354223,0.0833835220546682
"89",21051.56,147668.361884368,2778.7830094399,1.22269807280514,0.0615127813939599,5.37950862519603,0.106212613066464,0.745717344753747,0.0173267585302429,0.581905781584582,0.0410688400655518,1.29229122055675,0.0726006838660505
"90",4503.71,177644.265232975,6753.06753883631,0.878136200716846,0.0634631498029556,3.43839061190277,0.140871023915497,0.862007168458781,0.036985586809273,0.449820788530466,0.0482089465051266,1.13440860215054,0.088302321999597
"91",20658.59,171610.383064516,6081.01308527239,0.905241935483871,0.0620275615566193,4.35207373271889,0.101295649779198,0.901209677419355,0.0360864557078119,0.399193548387097,0.0404338412604481,1.34677419354839,0.0942378934181925
"92",16002.9,168402.431421446,6553.86172304686,1.36907730673317,0.0776669867928906,4.6317851147174,0.114116189464579,0.855361596009975,0.0377819671406394,0.616583541147132,0.0503004049021458,1.43329177057357,0.0904596065604045
