,Geo_GEOID,Geo_NAME,TotalExpenditures,TotalFood,FoodAtHome,FoodAwayFromHome,AlcoholicBeverages,Cerealsandbakeryproducts,Meatspoultryfishandeggs,Dairyproducts,Fruitsandvegetables,Otherfoodathome,Housing,Shelter,OtherLodging,UtilitiesFuelsAndPublicServices,HouseholdOperations,Housekeepingsupplies,HouseFurnishingsAndEquipment,HouseholdTextiles,Furniture,FloorCoverings,MajorAppliances,SmallAppliancesMiscHousewares,MiscHoushouseholdEquipment,ApparelAndServices,Transportation,VehiclePurchasesNetOutlay,Gasolineotherfuelsandmotoroil,Othervehicleexpenses,PublicAndOtherTransportation,PublicAndOtherTransportationOnTrips,LocalPublicTransportationExclOnTrips,Healthcare,Entertainment,EntertainmentGoods,EntertainmentServices,PersonalCareProductsAndServices,Reading,Education,TobaccoAndSmokingSupplies,MiscellaneousExpenditures,CashContributions,PersonalInsuranceAndPensions
10,14000US06075011100,"Census Tract 111, San Francisco County, California",48293.11921050192,6900.605338371575,3364.5356876328697,3928.30208394017,929.1431398931554,533.6296679030858,794.688317222048,396.7389252266012,616.6827283514273,1023.3837706047312,19450.670501151355,16262.752396483178,1446.5575973401164,1325.8454930553212,817.3567462887299,580.268707027992,1507.8838796536409,141.44225336907334,464.0594769916432,43.96157515821192,223.46064175940717,93.62838753006903,739.6443030189694,2923.1412773342645,6607.782090324133,4731.317527835707,1167.207124616352,3613.849811292613,1269.8962447902784,1060.1934186546391,175.46784329307323,1602.6453303450817,2812.4495233118287,1773.3621568147516,1186.0917455850592,579.6959810323665,198.20007736422681,256.6618330116166,562.9455476799287,1287.3224479290757,1676.546159923127,5090.041450972153
11,14000US06075011200,"Census Tract 112, San Francisco County, California",58099.22865328559,7770.808590613553,3790.904171202688,4250.02325499991,1023.2090565680587,601.3251621001926,895.3792440698986,446.9769194267324,694.8577076855676,1153.06882315341,22520.71077667592,17465.91475191968,1645.7020323820097,1820.9714132468557,1048.91102745133,744.5899802426742,1839.3485033159625,147.8040419567052,585.53882400604,66.57601146830855,278.84560412468966,110.2957490187141,840.0062634500104,3505.5118006344906,8169.51121106454,4941.5360830032805,1318.7218147434903,3721.7290071170783,1381.706702022327,1113.5104144359855,175.8649924027372,1983.3233380895729,3351.946480359806,1950.934419283549,1449.6891255546286,669.4122101833478,253.49980290692855,361.6235198325228,418.54748692853457,1430.942273962616,1999.6248712825825,6105.3899158274135
12,14000US06075011300,"Census Tract 113, San Francisco County, California",42123.811738929384,6933.110205516591,3611.0186803727265,3718.4430157060497,767.3342006093751,572.7069080305656,852.8828696012934,425.7959165817866,661.8616253014411,1098.3729610737378,16994.082852771055,14042.062141619155,1212.5905510317614,1376.4059632497977,727.0865157996653,516.3192396820732,1466.592098523256,151.167750201883,534.6128187234347,48.93297721265647,137.237613071227,93.81922413250183,729.1430290285842,2741.702007688549,5869.1313901558515,2072.5840966032306,1188.7871352383534,3555.0116385298597,1012.5467480551906,940.5061280999015,170.8922386248355,1366.3097279393596,2505.9699744049453,1689.2251124192471,1046.206939291196,542.7994966387195,178.17299654455363,278.69888766927943,596.4209913121061,1209.405676680329,1307.7056196488456,3736.8465108640025
13,14000US06075011700,"Census Tract 117, San Francisco County, California",39900.614809745115,6266.12278748495,3159.591760609806,3574.292079108746,769.6969862188101,501.05829359484557,746.2905272266441,372.6053235924657,579.0850973387945,961.0641161334156,16672.695719577365,14454.200478702598,1338.8004378410824,995.7869067267706,638.8313267830817,453.65146638566307,1396.1613471676212,138.4772982499565,360.11881232737227,45.63426437781024,197.6366331868935,74.37935814700481,700.430883778495,2549.9840411011173,5534.579089041922,3127.133127464753,1136.2715338293308,3587.2716658013783,1030.5561089187622,957.8138074173786,168.48679475161495,1383.411697426081,2565.201777025543,1683.1972706087995,1076.381543460071,496.6824400818035,161.35758160722,208.80329297159577,638.2476245887461,1209.7658822981089,1273.6698771661502,4090.99819052518
14,14000US06075011800,"Census Tract 118, San Francisco County, California",37038.79935279823,6567.918442044033,3548.2619030965275,3495.3979715201535,609.9771299679646,562.6987130944221,838.0627269427863,418.42125826124567,650.3285316681387,1079.3069772909746,15510.228221448831,13505.762926619333,1169.036863424164,1123.7778577421045,623.5093057593702,442.8662214883658,1363.007765282821,140.49906752721293,344.83198804007867,48.706264796792695,112.34383327078669,81.67825746487901,705.2012829520862,2463.7691464293066,5135.414729964874,1595.325966551671,1192.0073618010015,3535.2728831044733,830.4444880930284,821.2578100721232,166.74781749500224,1204.223364836529,2297.6715178569266,1585.5580685337404,997.9500201717294,481.7022515504983,155.72036111754127,237.36535963208792,747.6313788824956,1188.352502317983,1053.7368569284945,3252.8342313863564
15,14000US06075011901,"Census Tract 119.01, San Francisco County, California",47575.95915024706,6788.877945877689,3342.245137162328,3804.242043267339,951.4718034249994,530.0907502840677,789.4236376762723,394.11014991738864,612.5990932709649,1016.5995025065018,19199.952073881457,15239.651179048105,1539.7871327566802,1357.897834569256,814.8083137598958,578.4774619906893,1627.8296663115623,149.82130973425362,560.6709964820211,70.21920045446899,277.7410099658862,89.42704891705127,750.8397217261946,2975.7146001118954,6552.969120475817,2963.876312471376,1169.134994481645,3626.9898514061056,1241.833135162139,1090.3934986789413,170.22384362329154,1730.1528280171617,3082.7875021254504,1870.0018498919737,1272.4518996818022,576.1889000170625,202.04675358084455,285.8289588846359,409.9098779794975,1276.028578526137,1586.1002860798762,4881.515319519703
16,14000US06075011902,"Census Tract 119.02, San Francisco County, California",46190.19495371058,6726.381191710709,3307.783689598784,3850.340928385265,856.3684953651938,524.6074053505639,781.2858144228604,390.057534426923,606.2694876071117,1006.1289695803627,18987.573098055593,16300.89760053228,1451.209205826171,1206.1875948376228,782.3706054835162,555.4621928715818,1452.917315206446,136.60124043631464,378.81684973272763,43.86031485625855,205.53410188888412,88.79716994261248,724.9999257884061,2791.2614416598085,6224.202869210005,4446.095649260615,1151.8570395996414,3588.3439562984663,1203.1522960471834,1016.0327637628509,175.29370271705818,1533.4280392978308,2734.469364849015,1729.6334307592524,1176.7450072762065,551.6683986221519,186.66000570102943,235.70808903754536,607.3541419842089,1281.1856276386554,1569.3598270034681,4951.088777464961
17,14000US06075012000,"Census Tract 120, San Francisco County, California",36977.4274325663,6020.011644728789,3077.495114978655,3391.5582854366853,737.286388310987,488.0265415289204,726.898508271674,362.9263329132994,564.0410321182968,936.087071495647,15510.816857036096,13468.483589880238,1266.3386529660092,960.1727054535208,570.5585263232446,405.1879610613726,1314.523981481044,138.22627288477184,368.7582723600494,44.884176182842424,198.6539267320277,72.6557859303908,666.8426512836561,2396.7166876020574,5128.240599239982,2295.1783818182544,1092.541673445282,3568.6627335444628,957.5280610059278,924.2900731223792,163.90194954669076,1290.0680774591235,2417.8058517842464,1635.4941196499035,991.3796657088991,478.6687342936836,154.17121030147604,202.85959068122446,674.5477271717954,1143.1245648285683,1140.8882912308393,3551.910811370188
18,14000US06075012100,"Census Tract 121, San Francisco County, California",43542.33910451349,6515.693743582844,3248.225885189248,3698.3766822271145,808.8709287465493,515.14841853821,767.2161612316326,383.03722896208706,595.3544248579246,988.0111269637505,18149.947817295786,15638.370552274702,1429.7591201483676,1162.564800096111,736.2776663715206,522.7543254805823,1392.4820074974791,136.02114647462093,365.48047491521385,48.00776366521391,197.24720062191093,87.18801721517589,697.5317883000025,2648.433381819012,5761.200689424009,3201.8427925950887,1109.7174750767551,3548.30426939317,1134.8276882475966,984.0030040295984,172.76694241570516,1464.5459552762386,2654.2885193947964,1695.6955557291808,1137.9751968216276,530.269536607546,178.30175475009133,230.52873228270764,603.0610017152153,1235.2937402182793,1431.694051805049,4500.332886650277
19,14000US06075012201,"Census Tract 122.01, San Francisco County, California",38592.2381082172,6229.628136279593,3169.9851624984663,3530.1014029168937,751.3431002384722,502.7046778866648,748.7404891614403,373.82851884651427,580.994243037115,964.2247290563282,16179.60758957331,14046.709304567388,1279.4402672407364,1002.4681667376763,625.3906196897995,444.113810481772,1354.4510334482313,141.02780417176447,381.9291279689105,44.89817462091409,171.78533369526852,75.70628192572181,685.1117681964407,2482.9978426324037,5294.207236952227,2590.306005352816,1109.5898356953953,3544.4058128408287,1006.2026886932374,945.992951104189,168.9352954091858,1319.716718433638,2471.1633721004328,1654.6899794499238,1029.0785018007339,489.0952487495025,155.5144300370459,208.76690199920336,643.9205221222344,1177.0515680273438,1221.6655062799223,3815.5155508802245
20,14000US06075012202,"Census Tract 122.02, San Francisco County, California",38283.65433046467,6400.507591193369,3298.7240995667903,3585.4647180661245,732.0840719377522,523.1253500880147,779.1408286347029,389.0052587343241,604.5899421013848,1003.3914908232543,15937.854943304415,13798.90674584602,1200.3975290210374,1041.8055714135228,634.4219067074205,450.55510551888045,1370.6871579279966,145.9965392931282,418.7387580030199,42.45766517337743,137.4189671054821,77.50269673413905,697.8129982837011,2510.414828350085,5312.206921415871,2455.2882351838784,1136.7202172362815,3529.3385324195865,979.1966635475301,932.6186027527802,170.89181858667055,1272.8165349778083,2400.2026245977063,1642.2919237741487,999.4782596647082,490.2147070765974,152.14843703486298,216.18938117226492,660.882262014202,1178.2634023394974,1203.7931788312287,3665.25073213815
21,14000US06075012301,"Census Tract 123.01, San Francisco County, California",28725.092992281167,5416.320909373121,2977.3159645226174,2899.6004096456495,551.3508629948897,472.08071375098575,703.2326275679187,351.1314891785197,545.6627946188803,905.6259344805267,12452.100690934692,10982.779832665954,1118.5686827575857,792.3575265400698,410.04987702275434,291.30272131929735,1179.3030225626599,134.66879479999898,297.42061590819026,55.52819769682272,175.11713218894155,61.047147285661836,611.734045927991,2007.1351865899055,4045.636520293063,797.6828541131428,1056.8324657343196,3543.3445480687233,675.2242977091854,766.1083595088929,149.92631000341635,1054.5035650024085,2102.796712944446,1511.777823545065,850.7143846556594,405.7698039793884,129.16420947514953,185.1925954321756,785.864892579642,1023.6842574666648,743.36596832281,2344.2425988296254
22,14000US06075012302,"Census Tract 123.02, San Francisco County, California",35402.62142410048,5594.427123234761,2806.0110297617653,3252.2645087747146,747.1404390127091,444.9542860106632,662.7847617988914,330.9236241222539,514.2799887310138,853.49956364196,15264.754033720252,13584.488087725591,1342.8062781673673,833.4839391308695,533.6447866402285,378.94021336711114,1214.2050253181949,131.80158335370842,312.4558126600305,45.37529583930306,238.34041558573162,68.01630623600931,620.9791595613638,2227.019126306117,4704.87916865689,2250.035316603857,999.062055645108,3521.872271429059,989.613001193423,941.4806763930893,163.0017304291297,1275.116137257231,2406.7350350603833,1610.3598980705306,981.0779826149028,455.6836793056526,145.63833149204066,175.2162021683201,668.8065916168601,1101.2443831116288,1114.2835418608634,3576.818795140395
