"SFMSA.Geo_GEOID","SFMSA.Geo_NAME","SFMSA.DENSITY","SFMSA.AVGINCOME","SFMSA.AVGINCOMESE","SFMSA.SIZE","SFMSA.SIZESE","SFMSA.ROOMS","SFMSA.ROOMSSE","SFMSA.DEGREE","SFMSA.DEGREESE","SFMSA.OWN","SFMSA.OWNSE","SFMSA.VEHICLES","SFMSA.VEHICLESSE"
"05000US06001","Alameda County, California",2210.225,105131.634948249,169.739525736123,2.67238828263658,0.00640281347323965,5.11679047341422,0.00540616604882386,0.491257666016483,0.000809705571031466,0.530105259458415,0.00297262709852392,1.8146133164637,0.00546892418519365
"05000US06013","Contra Costa County, California",1566.95,107481.633585474,228.728777009616,2.74206936911732,0.00848383164885609,5.90465319211864,0.00610071948143917,0.446361239947946,0.000978700235563738,0.655038411486741,0.00367086511803407,2.03068555456022,0.00732534186108835
"05000US06041","Marin County, California",501.1252,124154.006829064,569.830160378025,2.3392690231387,0.0158430934691066,5.59950624300659,0.0130123857934371,0.61965167960628,0.00292207484263601,0.641855674036205,0.00664284540176115,1.88631898212617,0.0147003396674075
"05000US06075","San Francisco County, California",18425.56,115223.746557702,339.068665859707,2.21304338131181,0.00894866070363868,4.26537748222227,0.00730206834444717,0.600810542628745,0.00180290366580932,0.372972249785379,0.00309170103377499,1.09247934621431,0.00670212058460961
"05000US06081","San Mateo County, California",1702.013,124354.82016532,290.473715094761,2.70032009656374,0.00973499494444326,5.28345128658095,0.00766461148363219,0.537704930556617,0.00129682375378623,0.597411725160048,0.0041559668776574,1.99874711607511,0.0084937194678865
